Handle,Title,Body (HTML),Variant SKU,Variant Price,Image Src,Cost per item,Variant Image,Variant Fulfillment Service,Variant Inventory Policy,Variant Inventory Tracker,Google Shopping / Gender,Type,Vendor,Tags,Status,Published,product.metafields.custom.original_prodect_url
"conquest_chronograph_quartz_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-conquest-chronograph-quartz-mens-watch-l37274666_2.jpg?width=546&height=546","","","","","","","","","","","",""
"conquest_chronograph_quartz_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-conquest-chronograph-quartz-mens-watch-l37274666_3.jpg?width=546&height=546","","","","","","","","","","","",""
"flagship_automatic_white_dial_men's_watch","Longines, Flagship Automatic White Dial Men's Watch","Stainless steel case with a two-tone (silver-tone and rose gold PVD) stainless steel bracelet. Fixed rose gold PVD bezel. White lacquered dial with rose gold-tone hands and index hour markers. Minute markers around the outer rim. Dial Type: Analog. Day of the week and date display at the 3 o'clock position. Longines calibre L636 automatic movement with a 38-hour power reserve. Scratch resistant sapphire crystal. Pull / push crown. Transparent case back. Round case shape. Case size: 38.50 mm. Band width: 20 mm. Butterfly clasp. Water resistant at 30 meters / 100 feet. Functions: date, day, hour, minute, second. Casual watch style. Watch label: Swiss Made. Longines Flagship Automatic White Dial Men's Watch L4.899.3.92.7.","L4.899.3.92.7","4868","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-flagship-white-lacquered-dial-automatic-men_s-two-tone-watch-l4.899.3.92.7.jpg?width=546&height=546","3744.82","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-flagship-white-lacquered-dial-automatic-men_s-two-tone-watch-l4.899.3.92.7.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Longines, Flagship","Active","TRUE","https://www.jomashop.com/longines-flagship-watch-l4-899-3-92-7.html"
"flagship_automatic_white_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-flagship-white-lacquered-dial-automatic-men_s-two-tone-watch-l4.899.3.92.7_2.jpg?width=546&height=546","","","","","","","","","","","",""
"flagship_automatic_white_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-flagship-white-lacquered-dial-automatic-men_s-two-tone-watch-l4.899.3.92.7_3.jpg?width=546&height=546","","","","","","","","","","","",""
"premier_b01_chronograph_42_automatic_men's_watch","Breitling, Premier B01 Chronograph 42 Automatic Men's Watch","Silver-tone stainless steel case and bracelet. Fixed silver-tone stainless steel bezel. Ivory dial with rose gold-tone hands and Arabic numeral hour markers. Minute markers around the outer rim. Dial Type: Analog. Date display at the 6 o'clock position. Chronograph - two sub-dials displaying:  60 second and 30 minute. Breitling Calibre B01 quartz movement with a 70-hour power reserve. Scratch resistant sapphire crystal. Pull / push crown. Transparent see through case back. Round case shape, case size: 42 mm, case thickness: 13.6 mm. Band width: 22 mm. Deployment with push button release clasp. Water resistant at 100 meters / 330 feet. Functions: chronograph, date, hour, minute, second. Sport watch style. Watch label: Swiss Made. Breitling Chronograph Quartz Watch AB0145211G1A1.","AB0145211G1A1","22908","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-premier-b01-chronograph-42-automatic-mens-watch-ab0145211g1a1.jpg?width=546&height=546","17621.63","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-premier-b01-chronograph-42-automatic-mens-watch-ab0145211g1a1.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Breitling, Premier","Active","TRUE","https://www.jomashop.com/breitling-chronograph-quartz-watch-ab0145211g1a1.html"
"premier_b01_chronograph_42_automatic_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-premier-b01-chronograph-42-automatic-mens-watch-ab0145211g1a1_2.jpg?width=546&height=546","","","","","","","","","","","",""
"premier_b01_chronograph_42_automatic_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-premier-b01-chronograph-42-automatic-mens-watch-ab0145211g1a1_3.jpg?width=546&height=546","","","","","","","","","","","",""
"flagship_automatic_white_dial_men's_watch","Longines, Flagship Automatic White Dial Men's Watch","Silver-tone stainless steel case with a black leather strap. Fixed silver-tone stainless steel bezel. White dial with silver-tone hands and index hour markers. Minute markers around the outer rim. Dial Type: Analog. Day of the week and date display at the 3 o'clock position. Automatic movement. Scratch resistant sapphire crystal. Round case shape, case size: 38 mm. Functions: date, day, hour, minute, second. Additional Info: original box, international warranty card, manual (complete accessories). Flagship Series. Luxury watch style. Watch label: Swiss Made. Longines Flagship Automatic White Dial Men's Watch L48994122.","L48994122","4677","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-flagship-automatic-white-dial-mens-watch-l48994122.jpg?width=546&height=546","3597.82","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-flagship-automatic-white-dial-mens-watch-l48994122.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Longines, Flagship","Active","TRUE","https://www.jomashop.com/longines-flagship-white-dial-unisex-watch-l48994122.html"
"flagship_automatic_white_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-flagship-automatic-white-dial-mens-watch-l48994122_2.jpg?width=546&height=546","","","","","","","","","","","",""
"flagship_automatic_white_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-flagship-automatic-white-dial-mens-watch-l48994122_3.jpg?width=546&height=546","","","","","","","","","","","",""
"conquest_v.h.p_carbon_fiber_dial_men's_watch_l37172669","Longines, Conquest V.H.P Carbon Fiber Dial Men's Watch L37172669","Black PVD stainless steel case with a black rubber strap. Fixed black PVD bezel. Carbon fiber dial with luminous black hands and index hour markers. An Arabic numerals appear at the 12 o'clock position. Minute markers around the outer rim. Dial Type: Analog. Luminescent hands and markers. Date display between the 4 and 5 o'clock positions. Chronograph - three sub-dials displaying:  60 second, 30 minute and 12 hour. Longines calibre L289.2 quartz movement. Scratch resistant sapphire crystal. Pull / push crown. Solid case back. Round case shape. Case size: 42 mm. Band width: 21 mm. Fold over clasp with a safety release. Water resistant at 50 meters / 165 feet. Functions: perpetual calendar, date, hour, minute, second, battery eol indicator, shock resistant, magnetic resistant. Conquest V.h.p Series. Sport watch style. Watch label: Swiss Made. Longines Conquest V.H.P Carbon Fiber Dial Men's Watch L37172669.","L3.717.2.66.9","4772","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-conquest-vhp-carbon-fiber-dial-mens-watch-l37172669-l37172669.jpg?width=546&height=546","3671.32","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-conquest-vhp-carbon-fiber-dial-mens-watch-l37172669-l37172669.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Longines, Conquest V.H.P","Active","TRUE","https://www.jomashop.com/longines-conquest-v-h-p-watch-l37172669.html"
"conquest_v.h.p_carbon_fiber_dial_men's_watch_l37172669","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-conquest-vhp-carbon-fiber-dial-mens-watch-l37172669-l37172669_2.jpg?width=546&height=546","","","","","","","","","","","",""
"conquest_v.h.p_carbon_fiber_dial_men's_watch_l37172669","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-conquest-vhp-carbon-fiber-dial-mens-watch-l37172669-l37172669_3.jpg?width=546&height=546","","","","","","","","","","","",""
"clifton_club_automatic_brown_dial_men's_watch_10501","Baume Et Mercier, Clifton Club Automatic Brown Dial Men's Watch 10501","Satin-finished bronze stainless steel case with a brown (calfskin) leather strap. Uni-directional rotating satin-finished bronze bezel with a brown ring. Brown dial with luminous bronze hands and index hour markers. Minute markers around the outer rim. Dial Type: Analog. Luminescent hands and markers. Date display at the 3 o'clock position. ETA caliber 2892-A2 automatic movement, based upon ETA 2890, containing 21 Jewels, bitting at 28800 vph, and has a power reserve of approximately 42 hours. Scratch resistant sapphire crystal. Solid case back. Round case shape. Case size: 42 mm. Case thickness: 10.3 mm. Tang clasp. Water resistant at 100 meters / 330 feet. Functions: date, hour, minute, second. Casual watch style. Watch label: Swiss Made. Baume et Mercier Clifton Club Automatic Brown Dial Men's Watch 10501.","MOA10501","7448","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/a/baume-et-mercier-clifton-club-automatic-brown-dial-men_s-watch-10501.jpg?width=546&height=546","5729.32","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/a/baume-et-mercier-clifton-club-automatic-brown-dial-men_s-watch-10501.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Baume & Mercier, Clifton Club","Active","TRUE","https://www.jomashop.com/baume-et-mercier-watch-10501.html"
"clifton_club_automatic_brown_dial_men's_watch_10501","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/a/baume-et-mercier-clifton-club-automatic-brown-dial-men_s-watch-10501_2.jpg?width=546&height=546","","","","","","","","","","","",""
"clifton_club_automatic_brown_dial_men's_watch_10501","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/a/baume-et-mercier-clifton-club-automatic-brown-dial-men_s-watch-10501_3.jpg?width=546&height=546","","","","","","","","","","","",""
"clifton_club_automatic_brown_dial_men's_watch_10501","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/a/baume-et-mercier-clifton-club-automatic-brown-dial-men_s-watch-10501_4.jpg?width=546&height=546","","","","","","","","","","","",""
"conquest_v.h.p._gmt_quartz_black_dial_men's_watch","Longines, Conquest V.H.P. GMT Quartz Black Dial Men's Watch","Black PVD stainless steel case with a black rubber strap. Fixed black PVD bezel. Black dial with luminous silver-tone hands and index hour markers. Arabic numerals appear at the 6 and 12 o'clock positions. Minute markers. 24 hour (GMT) markers around the outer rim. Dial Type: Analog. Luminescent hands and markers. Date display at the 3 o'clock position. Quartz movement. Scratch resistant sapphire crystal. Screw down crown. Solid case back. Round case shape. Case size: 41 mm. Case thickness: 12.5 mm. Band width: 20 mm. Fold over clasp with a push button release. Water resistant at 50 meters / 164 feet. Functions: GMT, second time zone, hour, minute, second, date. Conquest V.h.p. Gmt Series. Dress watch style. Watch label: Swiss Made. Longines Conquest V.H.P. GMT Quartz Black Dial Men's Watch L3.718.2.56.9.","L3.718.2.56.9","4199","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-conquest-vhp-gmt-quartz-black-dial-mens-watch-l37182569-l37182569.jpg?width=546&height=546","3230.32","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-conquest-vhp-gmt-quartz-black-dial-mens-watch-l37182569-l37182569.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Longines, Conquest V.H.P. Gmt","Active","TRUE","https://www.jomashop.com/longines-conquest-v-h-p-gmt-quartz-black-dial-mens-watch-l3-718-2-56-9.html"
"conquest_v.h.p._gmt_quartz_black_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-conquest-vhp-gmt-quartz-black-dial-mens-watch-l37182569-l37182569_2.jpg?width=546&height=546","","","","","","","","","","","",""
"conquest_v.h.p._gmt_quartz_black_dial_men's_watch","","","","","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/l/o/longines-conquest-vhp-gmt-quartz-black-dial-mens-watch-l37182569-l37182569_3.jpg?width=546&height=546","","","","","","","","","","","",""
"super_avi_b04_chronograph_gmt_mosquito_night_fighter_automatic_black_dial_men's_watch","Breitling, Super AVI B04 Chronograph GMT Mosquito Night Fighter Automatic Black Dial Men's Watch","Black ceramic case with a black calfskin leather strap. Bi-directional rotating black ceramic bezel. Black dial with luminous black hands and index-Arabic numeral hour markers. Minute markers around the outer rim. Dial Type: Analog. Luminescent hands and markers. Date display at the 6 o'clock position. Chronograph - three sub-dials displaying:  60 second, 6=30 minute and 12 hour. Breitling Calibre B04 automatic movement with a 70-hour power reserve. Scratch resistant sapphire crystal. Screw down crown. Transparent see through case back. Round case shape, case size: 46.0 mm, case thickness: 15.9 mm. Deployment with push button release clasp. Water resistant at 100 meters / 330 feet. Functions: chronograph, date, hour, minute, second. Super Avi Series. Casual watch style. Watch label: Swiss Made. Breitling Super AVI Chronograph Automatic Black Dial Men's Watch SB04451A1B1X1.","SB04451A1B1X1","29381","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-super-avi-b04-chronograph-gmt-mosquito-night-fighter-automatic-black-dial-mens-watch-sb04451a1b1x1.jpg?width=546&height=546","22601.25","https://cdn2.jomashop.com/media/catalog/product/cache/fc2ff48f80400416c47c36b80c0a3202/b/r/breitling-super-avi-b04-chronograph-gmt-mosquito-night-fighter-automatic-black-dial-mens-watch-sb04451a1b1x1.jpg?width=546&height=546","manual","deny","shopify","male","USA Products","Joma Shop","Mens, Watches, Breitling, Classic Avi","Active","TRUE","https://www.jomashop.com/breitling-super-avi-chronograph-automatic-black-dial-mens-watch-sb04451a1b1x1.html"
